time,energy
133.2,-1252.4672160132673
133.4,-1252.4166897621544
133.6,-1252.3821867042084
133.8,-1252.4802795407343
134.0,-1252.2775635440366
134.2,-1252.283277286877
134.4,-1252.5916321533457
134.6,-1252.3885129424757
134.8,-1252.2756884659527
135.0,-1252.4146659048467
135.2,-1252.3405896610436
135.4,-1252.3954229594963
135.6,-1252.4989403974312
135.8,-1252.3463184000348
136.0,-1252.202945777431
136.2,-1252.4421056877454
136.4,-1252.512233484257
136.6,-1252.294346612959
136.8,-1252.4004790154734
137.0,-1252.3425869841672
137.20000000000002,-1252.2651317294233
137.4,-1252.5448230996096
137.6,-1252.460602204956
137.8,-1252.2077118715283
138.0,-1252.3379658026192
138.20000000000002,-1252.4796460623068
138.4,-1252.373974099367
138.6,-1252.4302498361217
138.8,-1252.419674604121
139.0,-1252.1777726812918
139.20000000000002,-1252.444237368658
139.4,-1252.6038483578639
139.6,-1252.2833488901474
139.8,-1252.3324664299282
140.0,-1252.4137970156985
140.20000000000002,-1252.3418231909386
140.4,-1252.50077860125
140.6,-1252.5202039374801
140.8,-1252.2280950739646
141.0,-1252.2894101469547
141.20000000000002,-1252.5939685213218
141.4,-1252.4220901554638
141.6,-1252.3690575175399
141.8,-1252.444848840218
142.0,-1252.2420085067258
142.20000000000002,-1252.4484483920128
142.4,-1252.6280700787875
142.6,-1252.3434912886537
142.8,-1252.2623410409142
143.0,-1252.431642627634
143.20000000000002,-1252.467520803731
143.4,-1252.434192662775
143.6,-1252.4959912031798
143.8,-1252.29171472774
144.0,-1252.2409259034337
144.20000000000002,-1252.609258986372
144.4,-1252.4983984968464
144.6,-1252.2875127520203
144.8,-1252.382868928694
145.0,-1252.3461000257332
145.20000000000002,-1252.4097063956563
145.4,-1252.5573157461072
145.6,-1252.4057283393518
145.8,-1252.1714294639178
146.0,-1252.391711963481
146.20000000000002,-1252.5686394139893
146.4,-1252.3539767845766
146.6,-1252.4012551709866
146.8,-1252.3406533342968
147.0,-1252.2143945463515
147.20000000000002,-1252.5416217259065
147.4,-1252.5443108803631
147.6,-1252.2178700919083
147.8,-1252.279414035277
148.0,-1252.4452852467336
148.20000000000002,-1252.3849889379662
148.4,-1252.458869185264
148.6,-1252.4369958558273
148.8,-1252.134642726168
149.0,-1252.3580416547352
149.20000000000002,-1252.6159876132617
149.4,-1252.3378414396554
149.6,-1252.3086385329066
149.8,-1252.3660863190112
150.0,-1252.2893254774951
150.20000000000002,-1252.4768304194288
150.4,-1252.5615973776446
150.6,-1252.2428493572795
150.8,-1252.2098048444298
151.0,-1252.5233758101704
151.20000000000002,-1252.4455698206918
151.4,-1252.391205764704
151.6,-1252.4394155724237
151.8,-1252.2154896997808
152.0,-1252.3661019139413
152.20000000000002,-1252.6234166657302
152.4,-1252.4218735952581
152.6,-1252.2489482503545
152.8,-1252.3703938362555
153.0,-1252.4474597908547
153.20000000000002,-1252.4304435778668
153.4,-1252.541134908111
153.6,-1252.3422018882122
153.8,-1252.1844571521588
154.0,-1252.5522784531672
154.20000000000002,-1252.5524343296556
154.4,-1252.3408280291208
154.6,-1252.3912354314198
154.8,-1252.3425115306413
155.0,-1252.3688334580627
155.20000000000002,-1252.5693159788564
155.4,-1252.510320612382
155.6,-1252.1982999418558
155.8,-1252.3410532422508
156.0,-1252.569022840318
156.20000000000002,-1252.3827096081018
156.4,-1252.4575048486124
156.6,-1252.39715345065
156.8,-1252.1830885439294
157.0,-1252.498219088478
157.20000000000002,-1252.5941333037047
157.4,-1252.2985560203163
157.6,-1252.290275134544
157.8,-1252.4201690724672
158.0,-1252.3661547119104
158.20000000000002,-1252.4611330986384
158.4,-1252.5127822446
158.6,-1252.172846364858
158.8,-1252.2907792744147
159.0,-1252.5857023293838
159.20000000000002,-1252.3726147599286
159.4,-1252.346807404923
159.6,-1252.37977053676
159.8,-1252.2552421514695
160.0,-1252.410972374249
160.20000000000002,-1252.5620799252931
160.4,-1252.3190604245096
160.6,-1252.1942129752738
160.8,-1252.4529629973297
161.0,-1252.425272138312
161.20000000000002,-1252.3700485359068
161.4,-1252.4724249734254
161.6,-1252.2443446663162
161.8,-1252.2795195981896
162.0,-1252.5549133788058
162.20000000000002,-1252.4478426147436
162.4,-1252.2737990164821
162.6,-1252.351179507042
162.8,-1252.4153147238019
163.0,-1252.363396226044
163.20000000000002,-1252.519243879208
163.4,-1252.4174502225324
163.6,-1252.169235364983
163.8,-1252.4730494051676
164.0,-1252.5334007151
164.20000000000002,-1252.3324648122536
164.4,-1252.422572762569
164.6,-1252.3732339816695
164.8,-1252.3152106679322
165.0,-1252.5104818286718
165.20000000000002,-1252.5422058098059
165.4,-1252.255499596996
165.6,-1252.330197588859
165.8,-1252.5495860955887
166.0,-1252.3558904702213
166.20000000000002,-1252.4544842129098
166.4,-1252.4805800267998
166.6,-1252.2102402816831
166.8,-1252.4508183015287
167.0,-1252.5827615947887
167.20000000000002,-1252.3352889482871
167.4,-1252.342151514813
167.6,-1252.4480144473987
167.8,-1252.362638168124
168.0,-1252.4222761422498
168.20000000000002,-1252.5426113510518
168.4,-1252.2709152626383
168.6,-1252.2938674380207
168.8,-1252.565777676457
169.0,-1252.3790617248335
169.20000000000002,-1252.3505114839165
169.4,-1252.4443495911955
169.6,-1252.3021561927576
169.8,-1252.3698315496842
170.0,-1252.5286218514907
170.20000000000002,-1252.3687570374702
170.4,-1252.2398512644977
170.6,-1252.453036598475
170.8,-1252.4294940803018
171.0,-1252.3183361628558
171.20000000000002,-1252.4647030733706
171.4,-1252.3288755692352
171.6,-1252.266809362593
171.8,-1252.5014287012034
172.0,-1252.43757698391
172.20000000000002,-1252.259897699513
172.4,-1252.375405285588
172.6,-1252.4421229421118
172.8,-1252.3085855084219
173.0,-1252.4480650906614
173.20000000000002,-1252.4348633208847
173.4,-1252.1948317799493
173.6,-1252.4458291828869
173.8,-1252.5104789118527
174.0,-1252.2756766725188
174.20000000000002,-1252.3901171817124
174.4,-1252.423302731923
174.6,-1252.3110088578808
174.8,-1252.441666027254
175.0,-1252.5035642547664
175.20000000000002,-1252.2496059747232
175.4,-1252.33856755343
175.6,-1252.563070949494
175.8,-1252.3259089567441
176.0,-1252.3861681684905
176.20000000000002,-1252.4839213943903
176.4,-1252.2605699711107
176.6,-1252.4405426480384
176.8,-1252.552909048234
177.0,-1252.3152297014428
177.20000000000002,-1252.3242538129132
177.4,-1252.4897729367744
177.6,-1252.4112759010552
177.8,-1252.3809666427205
178.0,-1252.5098128842533
178.20000000000002,-1252.3110603465573
178.4,-1252.3235468513326
178.6,-1252.5920479736424
178.8,-1252.3956641104082
179.0,-1252.3092698479647
179.20000000000002,-1252.4513651663806
179.4,-1252.3900160010376
179.6,-1252.3955762264957
179.8,-1252.5077527874798
180.0,-1252.384672962125
180.20000000000002,-1252.2428901335945
180.4,-1252.4918726983713
180.6,-1252.5056843506397
180.8,-1252.2950107924535
181.0,-1252.4271612230268
181.20000000000002,-1252.3748650019813
181.4,-1252.3071360911408
181.6,-1252.5249218150839
181.8,-1252.453112222703
182.0,-1252.2253047917716
182.20000000000002,-1252.3599983861554
182.4,-1252.509820781667
182.6,-1252.337013695498
182.8,-1252.4039593462974
183.0,-1252.4205055637085
183.20000000000002,-1252.1880501348987
183.4,-1252.4596484053272
183.6,-1252.554411049689
183.8,-1252.2474525184082
184.0,-1252.3223861736421
184.20000000000002,-1252.417390725506
184.4,-1252.3447467880812
184.6,-1252.4370248988914
184.8,-1252.4728416706864
185.0,-1252.2100423387576
185.20000000000002,-1252.2904037399214
185.4,-1252.5912157368587
185.6,-1252.3586973008057
185.8,-1252.322146744075
186.0,-1252.4276190975345
186.20000000000002,-1252.2498510731991
186.4,-1252.4424350560637
186.6,-1252.5645394317664
186.8,-1252.3008817976952
187.0,-1252.2504769743134
187.20000000000002,-1252.4525799390633
187.4,-1252.4715603976692
187.6,-1252.3830114559075
187.8,-1252.464961657991
188.0,-1252.294318236844
188.20000000000002,-1252.2777927599632
188.4,-1252.6184944054417
188.6,-1252.4590806118633
188.8,-1252.268370883158
189.0,-1252.3989674597608
189.20000000000002,-1252.4048260465413
189.4,-1252.4320975036555
189.6,-1252.532298438282
189.8,-1252.4011828542034
190.0,-1252.1997675924465
